type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V7,4,I1746,2800,1600,1230,0
V7,4,I1813,3200,0,615,2
V7,4,I1833,3200,0,1215,2
V7,4,I1915,3100,1000,615,0
V7,4,I1916,3100,1000,1230,0
V7,5,I0173,0,0,0,0
V7,5,I0176,1500,0,0,0
V7,5,I0179,0,1000,0,0
V7,5,I1066,3000,0,0,0
V7,5,I1298,1500,1000,0,0
V7,5,I1466,0,0,615,0
V7,5,I1571,1000,0,615,0
V7,5,I1584,2000,0,615,0
V7,5,I1663,3000,0,615,0
V7,5,I1790,0,800,615,0
V7,5,I1858,1000,800,615,0
V7,5,I1876,0,0,1230,0
V7,5,I1885,1000,0,1230,0
V7,5,I1925,2000,0,1230,0
V7,5,I1924,3000,0,1230,2
V7,5,I0000,2500,1000,0,1
V7,5,I0076,3000,800,0,0
V7,5,I0130,3000,1300,0,0
V7,5,I0267,2000,800,615,0
V7,5,I0308,2800,800,615,0
V7,5,I0410,0,800,1230,0
V7,5,I0495,800,800,1230,0
V7,5,I0507,1600,800,1230,0
V7,5,I0525,2000,1300,615,0
V7,5,I0588,2800,1300,615,0
V7,5,I0751,2400,800,1230,0
V7,5,I0785,2000,1300,1230,0
V7,5,I0864,2800,1300,1230,0
V7,6,I0185,0,0,0,0
V7,6,I0193,1500,0,0,0
V7,6,I0235,0,1000,0,0
V7,6,I0848,3000,0,0,0
V7,6,I0916,1500,1000,0,0
V7,6,I0975,1500,1500,0,0
V7,6,I0994,2300,1000,0,1
V7,6,I1078,0,0,615,0
V7,6,I1301,800,0,615,0
V7,6,I1436,1600,0,615,0
V7,6,I1448,2400,0,615,0
V7,6,I1560,3200,0,615,0
V7,6,I1768,0,500,615,0
V7,6,I1903,800,500,615,0
V7,6,I1928,1600,500,615,0
V7,6,I0180,0,1000,615,0
V7,6,I0281,800,1000,615,0
V7,6,I0341,1600,1000,615,0
V7,6,I0393,0,1460,615,0
V7,6,I0399,800,1460,615,0
V7,6,I0445,0,0,1230,0
V7,6,I0600,800,0,1230,0
V7,6,I0678,1600,0,1230,0
V7,6,I0804,2400,0,1230,0
V7,6,I0815,3200,0,1230,0
V7,6,I0822,0,460,1230,0
V7,6,I0970,800,460,1230,0
V7,6,I0988,1600,460,1230,0
V7,6,I0999,0,920,1230,0
V7,6,I1331,800,920,1230,0
V7,6,I1372,1600,920,1230,0
V7,6,I1417,0,1380,1230,0
V7,6,I1564,800,1380,1230,0
V7,6,I1611,3000,800,0,0
V7,6,I1623,2400,500,615,0
V7,6,I1872,2400,460,1230,0
V7,6,I1899,3000,1260,0,0
V2,7,I0213,0,0,0,0
V2,7,I0236,1500,0,0,0
V2,7,I0238,3000,0,0,0
V2,7,I0246,4500,0,0,0
V2,7,I0250,6000,0,0,0
V2,7,I0266,7500,0,0,0
V2,7,I0275,9000,0,0,0
V2,7,I0277,10500,0,0,0
V2,7,I0280,12000,0,0,0
V2,7,I0289,13500,0,0,1
V2,7,I0304,0,1000,0,0
V2,7,I0306,1500,1000,0,0
V2,7,I0313,3000,1000,0,0
V2,7,I0314,4500,1000,0,0
V2,7,I0321,6000,1000,0,0
V2,7,I0323,7500,1000,0,0
V2,7,I0329,9000,1000,0,0
V2,7,I0348,10500,1000,0,0
V2,7,I0356,12000,1000,0,0
V2,7,I0360,0,0,615,0
V2,7,I0365,1500,0,615,0
V2,7,I0371,3000,0,615,0
V2,7,I0387,4500,0,615,0
V2,7,I0391,6000,0,615,0
V2,7,I0406,7500,0,615,0
V2,7,I0409,9000,0,615,0
V2,7,I0413,10500,0,615,0
V2,7,I0417,12000,0,615,0
V2,7,I0422,13500,0,615,1
V2,7,I0423,0,1000,615,0
V2,7,I0427,1500,1000,615,0
V2,7,I0432,3000,1000,615,0
V2,7,I0438,4500,1000,615,0
V2,7,I0439,6000,1000,615,0
V2,7,I0444,7500,1000,615,0
V2,7,I0461,9000,1000,615,0
V2,7,I0465,10500,1000,615,0
V2,7,I0468,12000,1000,615,0
V2,7,I0475,0,0,1230,0
V2,7,I0477,1500,0,1230,0
V2,7,I0479,3000,0,1230,0
V2,7,I0487,4500,0,1230,0
V2,7,I0497,6000,0,1230,0
V2,7,I0505,7500,0,1230,0
V2,7,I0534,9000,0,1230,0
V2,7,I0558,10500,0,1230,0
V2,7,I0571,12000,0,1230,0
V2,7,I0576,13500,0,1230,1
V2,7,I0581,0,1000,1230,0
V2,7,I0584,1500,1000,1230,0
V2,7,I0592,3000,1000,1230,0
V2,7,I0603,4500,1000,1230,0
V2,7,I0609,6000,1000,1230,0
V2,7,I0610,7500,1000,1230,0
V2,7,I0614,9000,1000,1230,0
V2,7,I0616,10500,1000,1230,0
V2,7,I0625,12000,1000,1230,0
V2,7,I0677,0,0,1845,0
V2,8,I0631,0,0,0,0
V2,8,I0637,1500,0,0,0
V2,8,I0656,3000,0,0,0
V2,8,I0665,4500,0,0,0
V2,8,I0668,6000,0,0,0
V2,8,I0681,7500,0,0,0
V2,8,I0689,9000,0,0,0
V2,8,I0696,10500,0,0,0
V2,8,I0715,12000,0,0,0
V2,8,I0721,13500,0,0,1
V2,8,I0722,0,1000,0,0
V2,8,I0744,1500,1000,0,0
V2,8,I0746,3000,1000,0,0
V2,8,I0750,4500,1000,0,0
V2,8,I0753,6000,1000,0,0
V2,8,I0773,7500,1000,0,0
V2,8,I0776,9000,1000,0,0
V2,8,I0779,10500,1000,0,0
V2,8,I0780,12000,1000,0,0
V2,8,I0782,0,0,615,0
V2,8,I0784,1500,0,615,0
V2,8,I0792,3000,0,615,0
V2,8,I0796,4500,0,615,0
V2,8,I0834,6000,0,615,0
V2,8,I0840,7500,0,615,0
V2,8,I0846,9000,0,615,0
V2,8,I0871,10500,0,615,0
V2,8,I0874,12000,0,615,0
V2,8,I0879,13500,0,615,1
V2,8,I0880,0,1000,615,0
V2,8,I0883,1500,1000,615,0
V2,8,I0889,3000,1000,615,0
V2,8,I0891,4500,1000,615,0
V2,8,I0899,6000,1000,615,0
V2,8,I0903,7500,1000,615,0
V2,8,I0910,9000,1000,615,0
V2,8,I0911,10500,1000,615,0
V2,8,I0914,12000,1000,615,0
V2,8,I0917,0,0,1230,0
V2,8,I0932,1500,0,1230,0
V2,8,I0934,3000,0,1230,0
V2,8,I0947,4500,0,1230,0
V2,8,I0968,6000,0,1230,0
V2,8,I1007,7500,0,1230,0
V2,8,I1008,9000,0,1230,0
V2,8,I1020,10500,0,1230,0
V2,8,I1041,12000,0,1230,0
V2,8,I1048,13500,0,1230,1
V2,8,I1086,0,1000,1230,0
V2,8,I1106,1500,1000,1230,0
V2,8,I1124,3000,1000,1230,0
V2,8,I1126,4500,1000,1230,0
V2,8,I1132,6000,1000,1230,0
V2,8,I1143,7500,1000,1230,0
V2,8,I1153,9000,1000,1230,0
V2,8,I1155,10500,1000,1230,0
V2,8,I1181,12000,1000,1230,0
V2,9,I1182,0,0,0,0
V2,9,I1202,1500,0,0,0
V2,9,I1212,3000,0,0,0
