type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V0,13,I0015,16,0,0,4
V0,13,I0016,16,0,8,4
V0,13,I0017,0,0,16,0
V0,13,I0018,8,0,16,0
V0,13,I0169,16,0,16,1
V0,14,I0081,0,0,0,0
V0,14,I0082,0,8,0,0
V0,14,I0083,8,0,0,0
V0,14,I0084,8,8,0,0
V0,14,I0085,0,0,8,0
V0,14,I0086,0,8,8,0
V0,14,I0087,8,0,8,0
V0,14,I0088,8,8,8,0
V0,14,I0019,16,0,0,4
V0,14,I0020,16,0,8,4
V0,14,I0021,0,0,16,0
V0,14,I0022,8,0,16,0
V0,14,I0170,16,0,16,1
V0,15,I0089,0,0,0,0
V0,15,I0090,0,8,0,0
V0,15,I0091,8,0,0,0
V0,15,I0092,8,8,0,0
V0,15,I0093,0,0,8,0
V0,15,I0094,0,8,8,0
V0,15,I0095,8,0,8,0
V0,15,I0096,8,8,8,0
V0,15,I0023,16,0,0,4
V0,15,I0024,16,0,8,4
V0,15,I0025,0,0,16,0
V0,15,I0026,8,0,16,0
V0,15,I0171,16,0,16,1
V0,16,I0097,0,0,0,0
V0,16,I0098,0,8,0,0
V0,16,I0099,8,0,0,0
V0,16,I0100,8,8,0,0
V0,16,I0101,0,0,8,0
V0,16,I0102,0,8,8,0
V0,16,I0103,8,0,8,0
V0,16,I0104,8,8,8,0
V0,16,I0027,16,0,0,4
V0,16,I0028,16,0,8,4
V0,16,I0029,0,0,16,0
V0,16,I0030,8,0,16,0
V0,16,I0172,16,0,16,1
V0,17,I0031,0,0,0,0
V0,17,I0032,8,0,0,0
V0,17,I0033,16,0,0,4
V0,17,I0034,0,0,4,0
V0,17,I0035,8,0,4,0
V0,17,I0036,0,0,8,0
V0,17,I0037,0,0,12,4
V0,17,I0038,4,0,12,4
V0,17,I0039,8,0,8,0
V0,17,I0040,16,0,8,4
V0,17,I0041,8,0,12,0
V0,17,I0042,8,0,16,0
V0,17,I0173,16,0,16,1
V0,18,I0043,0,0,0,0
V0,18,I0044,8,0,0,0
V0,18,I0174,16,0,0,1
V0,18,I0175,16,12,0,4
V0,18,I0176,16,0,4,1
V0,18,I0177,16,0,8,1
V0,18,I0178,0,0,4,0
V0,18,I0179,12,0,4,1
