type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V7,67,I0359,0,0,0,0
V7,67,I0477,1600,0,0,0
V7,68,I0360,0,0,0,0
V7,68,I0161,1600,0,0,0
V7,69,I0480,0,0,0,0
V7,69,I0199,1600,0,0,0
V7,70,I0493,0,0,0,0
V7,70,I0224,1600,0,0,0
V7,71,I0105,0,0,0,0
V7,71,I0226,1600,0,0,0
V7,72,I0276,0,0,0,0
V7,72,I0343,1600,0,0,0
V7,73,I0106,0,0,0,0
V7,73,I0277,1600,0,0,0
V7,74,I0136,0,0,0,0
V7,74,I0377,1600,0,0,0
V7,75,I0138,0,0,0,0
V7,75,I0079,1600,0,0,0
V7,76,I0173,0,0,0,0
V7,76,I0115,1600,0,0,0
V7,77,I0176,0,0,0,0
V7,77,I0168,1600,0,0,0
V7,78,I0177,0,0,0,0
V7,78,I0295,1600,0,0,0
V7,79,I0190,0,0,0,0
V7,79,I0333,1600,0,0,0
V7,80,I0229,0,0,0,0
V7,80,I0029,1600,0,0,0
V7,81,I0273,0,0,0,0
V7,81,I0030,1600,0,0,0
V7,82,I0292,0,0,0,0
V7,82,I0040,1600,0,0,0
V7,83,I0319,0,0,0,0
V7,83,I0143,1600,0,0,0
V7,84,I0321,0,0,0,0
V7,84,I0146,1600,0,0,0
V7,85,I0330,0,0,0,0
V7,85,I0178,1600,0,0,0
V7,86,I0384,0,0,0,0
V7,86,I0238,1600,0,0,0
V7,87,I0399,0,0,0,0
V7,87,I0323,1600,0,0,0
V7,88,I0437,0,0,0,0
V7,88,I0355,1600,0,0,0
V7,89,I0442,0,0,0,0
V7,89,I0381,1600,0,0,0
V7,90,I0445,0,0,0,0
V7,90,I0385,1600,0,0,0
V7,91,I0000,0,0,0,0
V7,91,I0010,1600,0,0,0
V7,92,I0020,0,0,0,0
V7,92,I0045,1600,0,0,0
V7,93,I0100,0,0,0,0
V7,93,I0101,1600,0,0,0
V7,94,I0183,0,0,0,0
V7,94,I0186,1600,0,0,0
V7,95,I0198,0,0,0,0
V7,95,I0194,1600,0,0,0
V7,96,I0242,0,0,0,0
V7,96,I0281,1600,0,0,0
V7,97,I0290,0,0,0,0
V7,97,I0298,1600,0,0,0
V7,98,I0361,0,0,0,0
V7,98,I0305,1600,0,0,0
V7,99,I0368,0,0,0,0
V7,99,I0340,1600,0,0,0
V7,100,I0374,0,0,0,0
V7,100,I0342,1600,0,0,0
V7,101,I0403,0,0,0,0
V7,101,I0379,1600,0,0,0
V7,102,I0415,0,0,0,0
V7,102,I0393,1600,0,0,0
V7,103,I0421,0,0,0,0
V7,103,I0428,1600,0,0,0
V7,104,I0422,0,0,0,0
V7,104,I0439,1600,0,0,0
V7,105,I0424,0,0,0,0
V7,105,I0469,1600,0,0,0
V7,106,I0471,0,0,0,0
V7,106,I0498,1600,0,0,0
V7,107,I0479,0,0,0,0
V7,107,I0067,1600,0,0,0
V7,108,I0068,0,0,0,0
V7,108,I0152,1600,0,0,0
V7,109,I0203,0,0,0,0
V7,109,I0263,1600,0,0,0
V7,110,I0311,0,0,0,0
V7,110,I0364,1600,0,0,0
V7,111,I0391,0,0,0,0
V7,111,I0433,1600,0,0,0
V7,112,I0410,0,0,0,0
V7,112,I0414,1600,0,0,0
V7,112,I0299,0,0,930,0
V7,113,I0438,0,0,0,0
V7,113,I0456,1600,0,0,0
V7,113,I0431,0,0,930,0
V7,114,I0467,0,0,0,0
V7,114,I0499,1600,0,0,0
V7,114,I0024,0,0,930,0
V7,115,I0035,0,0,0,0
V7,115,I0057,1600,0,0,0
V7,115,I0076,0,0,930,0
V7,116,I0092,0,0,0,0
V7,116,I0116,1600,0,0,0
V7,116,I0130,0,0,930,0
V7,117,I0218,0,0,0,0
V7,117,I0240,1600,0,0,0
V7,117,I0296,0,0,930,0
V7,118,I0313,0,0,0,0
V7,118,I0328,1600,0,0,0
V7,118,I0383,0,0,930,0
V7,119,I0459,0,0,0,0
V7,119,I0123,1600,0,0,0
V7,119,I0205,0,0,930,0
V7,120,I0232,0,0,0,0
V7,120,I0318,1600,0,0,0
V7,120,I0392,0,0,930,0
V7,121,I0394,0,0,0,0
V7,121,I0402,1600,0,0,0
V7,121,I0425,0,0,930,0
V7,122,I0443,0,0,0,0
V7,122,I0473,1600,0,0,0
V7,122,I0482,0,0,930,0
V7,123,I0059,0,0,0,0
V7,123,I0107,1600,0,0,0
V7,123,I0126,0,0,930,0
V7,124,I0144,0,0,0,0
V7,124,I0235,1600,0,0,0
V7,124,I0243,0,0,930,0
V7,125,I0266,0,0,0,0
V7,125,I0320,1600,0,0,0
V7,125,I0369,0,0,930,0
V7,126,I0419,0,0,0,0
V7,126,I0446,1600,0,0,0
V7,126,I0476,0,0,930,0
V7,127,I0050,0,0,0,0
V7,127,I0110,1600,0,0,0
V7,127,I0165,0,0,930,0
